CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
557,France,Male,65,1,0.0,2,1,1,75577.20790209075,0
794,France,Female,69,1,183403.4264576139,2,1,1,130114.58418510214,1
518,France,Male,59,2,0.0,2,1,1,112044.15718908481,0
833,Spain,Male,42,0,0.0,1,0,1,59963.802692121084,0
510,France,Female,27,0,161959.56637121763,3,1,0,73011.61353430504,1
417,France,Male,56,6,0.0,1,1,1,189206.64908189466,0
638,Germany,Male,63,9,44982.63716270804,2,1,0,72960.84590798701,1
747,France,Male,56,7,58687.72024241306,1,0,0,158960.65188599876,1
626,Germany,Male,29,5,16640.306274189345,1,0,1,173642.34311916016,1
653,Germany,Male,28,6,27218.36674974315,2,0,1,23497.219197561568,1
753,France,Male,66,0,0.0,2,0,0,135990.04504060058,1
733,Spain,Female,60,0,0.0,1,1,0,152359.5065319595,1
741,France,Female,20,8,95220.77854577696,2,0,1,92464.11999551937,0
484,France,Female,68,4,128951.0470369473,1,0,1,118171.76450888313,1
544,Germany,Female,39,6,163849.289233564,3,1,0,40743.11253272645,1
750,Germany,Male,21,5,77786.09298703317,2,1,0,70514.47954073237,1
477,France,Male,25,3,134319.6733667535,1,1,1,144456.72314830383,0
382,Germany,Female,31,0,0.0,1,0,1,124488.53432085876,1
525,France,Male,37,3,132115.91740669316,1,1,0,35913.291288897235,1
809,France,Female,41,9,51345.46682645712,2,0,1,197729.25263803048,0
792,Spain,Male,31,9,195789.5343113798,1,0,1,188179.9334458754,0
720,France,Male,45,7,24473.77602574324,1,0,1,52582.2840083853,0
819,France,Female,33,0,0.0,2,1,1,176272.90702494598,0
724,Spain,Male,49,1,64396.318479894624,1,1,1,60762.16752003253,1
371,Spain,Female,64,7,124159.1886150561,1,1,0,117110.43477129022,1
587,France,Female,29,1,0.0,1,1,0,158589.69064796745,1
507,Germany,Female,33,9,68266.46164588613,1,0,0,75375.23819367326,1
387,Germany,Male,69,8,0.0,2,0,0,115478.00475706204,1
579,Spain,Male,36,2,44674.73669754682,2,1,1,95567.18554614064,0
714,Spain,Female,22,2,158747.07007586485,1,0,0,154437.73714667335,0
400,France,Male,29,5,52217.98804779275,1,0,1,100948.3840220024,0
787,France,Female,46,2,156969.97731142392,1,0,0,117713.12759123032,1
613,France,Female,22,8,0.0,1,1,1,170655.9626078945,0
632,Spain,Male,59,7,0.0,1,0,1,142742.65215085726,0
376,Germany,Female,34,3,41434.10875420982,1,1,1,110225.62232510722,1
575,Germany,Male,64,5,179651.88238321774,1,0,1,97645.40322563633,1
626,Spain,Male,25,7,124535.00618097465,2,0,0,34085.473880335965,0
635,France,Male,57,3,45023.30395712004,1,0,0,20709.63177673183,1
446,France,Female,57,4,0.0,2,0,1,191027.33104708558,0
633,France,Female,47,6,166419.7314414131,1,1,1,45440.04688384222,1
716,France,Male,27,7,72824.09803611023,2,1,1,62605.62442067138,0
797,France,Male,37,6,115753.09043403539,2,1,1,126080.22198188277,0
830,France,Female,62,7,65755.49435379604,2,0,1,167305.8864612956,0
802,Germany,Male,33,3,0.0,1,1,1,168296.97382726526,0
666,Spain,Male,58,0,85906.72477001781,1,1,0,167633.00934481938,1
653,Germany,Female,33,5,152772.08363182837,2,1,0,195836.7214435408,1
496,Germany,Female,59,4,97149.25298877261,1,1,1,20583.578881801535,1
353,France,Female,20,3,87001.1115238299,1,0,0,85971.15766483967,1
384,Spain,Male,40,1,0.0,2,0,0,183581.6717214654,0
541,Spain,Female,39,0,97194.19630721444,2,0,0,98794.1853440552,0
398,Germany,Female,45,8,70463.50090520643,2,0,0,175546.3584504213,1
366,France,Female,63,1,126314.9970332562,1,1,0,13354.725627375263,1
521,France,Female,62,8,22077.536109692053,1,0,0,105829.88554711982,1
569,France,Female,53,5,163403.7529549897,1,0,0,185265.92102434128,1
507,Germany,Female,21,5,42901.71995913414,2,0,1,59643.7482972966,0
826,Spain,Female,55,1,130354.49837486146,1,1,1,186635.07886989773,1
395,Spain,Male,41,5,0.0,1,0,0,11610.684569738602,1
722,France,Female,36,2,156963.7739069733,2,1,1,24996.23219248488,0
355,Spain,Male,28,6,0.0,1,0,1,100596.6782780557,0
448,Spain,Male,57,9,0.0,2,1,0,30212.12560480909,1
729,France,Female,63,3,0.0,1,0,1,52863.48995434575,1
582,France,Male,57,8,0.0,1,0,1,66529.75406191924,1
386,Spain,Female,63,4,0.0,1,0,0,101484.241779008,1
629,France,Male,56,9,186756.2592795377,2,0,0,84197.59071130678,1
698,Spain,Female,35,2,0.0,1,1,0,185208.0513434232,0
846,Spain,Male,29,0,53345.06719071933,2,1,1,178342.7856824926,0
651,Germany,Female,31,0,0.0,2,1,1,152133.46931154825,0
530,Spain,Female,64,3,0.0,2,1,0,135268.57909741142,1
444,Germany,Male,35,9,184725.39127963418,2,1,0,48824.80144370065,1
448,Germany,Male,61,9,60170.590355326436,1,1,1,124346.98909212717,1
537,France,Female,59,3,0.0,2,1,1,37941.925832913636,1
830,France,Male,29,8,88177.16004762534,1,1,1,96016.63236126356,0
465,France,Female,57,7,0.0,3,0,0,97689.51283690466,1
540,Germany,Male,44,3,118709.01134007919,2,0,1,141044.89174870495,1
602,France,Female,23,5,0.0,2,0,1,168674.07777673096,0
818,France,Male,41,6,78279.65416796012,1,0,0,70895.43118545342,1
765,France,Female,68,9,171607.02634754792,1,1,1,17824.442470162838,1
820,Germany,Male,50,7,20102.700472409786,1,0,0,18924.370613672352,1
510,Spain,Female,62,3,0.0,2,0,1,176216.61477457584,0
605,Spain,Male,33,0,0.0,1,0,1,102401.91345357534,0
672,France,Female,67,4,152059.75328972403,1,1,1,57122.39078692911,0
477,Spain,Male,29,0,162746.4916517187,2,0,1,16134.478205867368,0
367,Germany,Male,48,3,0.0,2,1,1,110465.22422867712,1
630,Germany,Female,54,6,0.0,1,0,1,36048.008172167036,1
839,Germany,Male,30,6,129553.10695913843,2,0,0,89235.33276801261,1
572,France,Male,25,0,0.0,1,1,0,108054.76585305337,1
403,Spain,Female,55,8,153976.14197741094,1,1,1,53548.06190134588,0
407,France,Female,20,1,112741.1789573314,2,0,0,47778.99317269923,0
672,France,Female,37,4,191779.05920223752,1,1,1,13763.533431643285,0
709,Germany,Female,21,5,0.0,2,1,0,121248.94916986249,1
523,France,Male,61,0,38821.582063905706,1,0,0,48083.830100721614,1
629,France,Male,62,1,0.0,2,1,0,176863.40470729125,1
463,Germany,Male,19,6,0.0,1,1,0,124717.54445741099,1
637,France,Female,68,5,151631.61626545555,2,0,0,115718.72265193964,1
780,Germany,Male,53,5,105347.98909798033,4,0,0,105890.08627554582,1
691,Germany,Male,40,5,0.0,1,0,0,50908.91489427159,1
500,Germany,Female,62,6,0.0,1,0,0,194187.98441262828,1
799,Germany,Male,36,9,188713.71860380218,1,1,1,193738.47960013896,1
476,Germany,Male,57,8,191038.07939696274,2,0,0,71041.76067016783,1
504,Germany,Female,25,8,51984.346021212936,1,1,0,157481.08256436518,1
839,Germany,Male,33,1,148428.22318660852,2,0,1,32656.752485069926,1
735,Spain,Female,60,1,189622.60606846667,2,1,1,158300.48067005083,0
823,Germany,Female,35,4,118465.3487742604,2,1,1,64403.067264544174,1
622,Spain,Male,53,9,50690.465347302525,1,0,0,64935.550433778924,1
453,France,Male,41,6,165384.36813762982,2,1,1,106374.3287950438,0
766,France,Male,18,2,0.0,1,1,0,84542.50271706184,1
742,Spain,Female,18,2,143614.72341343766,2,1,1,32387.917165020193,0
648,France,Female,63,3,65775.04673176329,1,1,0,122684.65715669133,1
595,France,Male,53,2,0.0,1,0,0,50630.28578263151,1
525,Germany,Male,28,2,128611.26222737633,2,0,1,94451.15844792275,1
388,France,Female,35,7,101732.0997124651,1,1,1,53892.03106786107,0
826,France,Male,33,6,137068.7176385217,1,0,1,172941.1959090455,0
519,Spain,Male,34,6,31222.936437849537,2,1,1,74224.11868169295,0
596,Germany,Female,41,9,35823.57469913212,2,0,0,178623.25678153324,1
375,France,Male,51,1,78949.0156356056,1,0,1,71958.47627626787,0
704,Spain,Male,21,8,0.0,2,1,0,44104.443690129025,0
655,Spain,Male,52,5,0.0,2,1,1,119560.5821096744,1
758,France,Male,32,2,0.0,2,0,0,115476.17748859187,1
757,France,Female,19,8,139954.44936809794,2,0,1,127593.57585146184,0
362,Spain,Female,68,8,0.0,1,1,0,67406.52372950636,1
665,Germany,Female,48,5,0.0,1,1,1,70794.09401404059,1
740,Germany,Female,26,9,184766.5287288616,1,1,1,55111.7158702414,1
662,Spain,Male,27,5,159560.36965444832,1,1,1,186396.1843427493,0
385,Germany,Male,42,7,129088.35240931231,1,0,0,139761.5889971369,1
522,France,Male,68,7,182696.48240214612,2,1,0,153688.5922709005,1
369,Germany,Male,22,5,60515.06242764792,2,0,1,46890.99662043646,0
670,France,Female,31,6,90125.50837468341,1,0,1,135699.8752646339,0
613,Spain,Male,59,3,26299.52627611431,1,0,1,154906.22027984052,0
843,Germany,Male,65,0,96674.54601985049,1,1,0,75066.6603444849,1
749,France,Female,55,3,106216.13862356696,1,0,1,39961.59533237017,0
491,Germany,Female,57,7,0.0,2,1,1,142430.8074071273,1
809,France,Female,19,7,22167.450486029793,2,1,0,126117.28248635928,1
720,France,Male,35,1,16168.543654403456,2,0,1,119367.46714701742,0
820,Germany,Female,46,6,89779.1314034084,2,0,0,44687.662722056724,1
492,France,Male,37,0,45935.32933242579,2,1,1,59873.49718320998,0
441,Spain,Male,25,1,154169.78500896794,2,1,1,128728.06054602916,0
703,France,Female,54,7,137059.89398569375,1,1,1,126581.38257615286,0
671,Germany,Female,66,9,0.0,1,0,0,115397.33836153775,1
637,Spain,Female,65,3,18698.820381033223,2,1,1,155946.47953757684,1
564,Germany,Male,43,2,0.0,1,1,1,164784.86760152853,0
796,France,Male,54,1,141419.07509649108,1,0,0,62537.68572155511,1
691,Spain,Male,66,5,198131.32973402558,2,1,0,39945.437215323494,1
400,France,Female,21,3,72027.47696892064,1,0,0,48221.878979325214,0
502,France,Male,50,2,162379.29452342476,2,1,1,63448.67122702781,0
535,France,Male,39,2,0.0,1,0,1,190072.22879574206,0
412,France,Male,23,9,19154.36571011065,3,1,1,36060.80186358736,0
539,Spain,Male,50,2,0.0,1,0,0,176964.6833138158,1
474,France,Female,45,7,98578.51383029135,1,0,0,48641.71724879115,0
499,Spain,Male,41,8,193206.01924206188,1,1,1,76204.68547937741,0
663,Spain,Female,21,8,112325.60721609203,1,0,0,33915.80604529915,1
407,France,Female,19,4,0.0,2,1,0,29638.46668539451,0
691,Germany,Male,30,0,195186.97840744926,3,1,0,28077.17819334575,1
654,France,Male,63,9,56227.933682033705,2,0,1,75124.1922665009,1
529,France,Female,66,4,177670.8632435257,1,1,0,109501.49690890328,1
519,France,Male,28,0,42894.41399652451,1,0,1,48153.4326023484,0
675,Spain,Female,52,8,138205.83882375932,1,1,1,187208.1039747965,0
620,Spain,Male,56,9,88145.40568837685,2,1,1,121419.56823183809,1
403,France,Male,27,7,194683.45289877456,1,1,0,178162.30344057758,1
840,France,Female,60,6,45106.79991645837,2,1,0,38275.56889303462,1
793,Spain,Male,27,1,87670.9878715354,1,1,1,37263.95273383531,0
450,France,Female,25,1,131557.50156831084,1,0,1,170883.013395732,0
830,Spain,Female,22,3,0.0,2,0,0,117916.45736805182,1
613,Germany,Male,40,8,0.0,2,0,1,188331.49110150672,0
402,France,Female,51,8,0.0,1,1,0,37910.401946073085,1
409,Spain,Male,64,7,0.0,1,1,0,14943.416127963981,1
841,France,Male,49,4,58013.09334627346,2,0,0,184146.5043262485,1
457,Spain,Male,33,6,165297.393076692,2,0,0,142779.04999709834,0
354,Spain,Female,21,8,0.0,2,0,0,163361.92918649476,0
452,France,Male,45,2,143910.08702419748,1,1,1,66242.66258383854,0
545,France,Male,65,3,111446.50429193173,1,1,1,10582.619701791456,0
611,Spain,Female,61,1,55966.12163728537,1,0,1,101747.17141432191,0
714,Spain,Female,31,8,103637.78997146926,2,1,0,198101.78899909116,0
829,France,Female,29,6,0.0,2,1,1,182432.1092428921,0
721,Spain,Female,38,5,0.0,2,1,1,23684.329158377623,0
699,France,Male,65,4,0.0,2,0,0,45678.89539497042,1
396,France,Male,33,6,0.0,1,1,1,69133.30045257423,0
704,Spain,Male,61,2,157781.29588157582,2,1,0,167776.08650251292,1
660,France,Male,19,4,72782.29770846771,2,1,0,166695.74203174128,0
773,Spain,Female,40,1,186936.4923490858,2,1,0,45150.8555384324,0
657,France,Female,46,4,127257.96439009927,1,0,0,111285.21465750069,1
493,Germany,Male,63,6,92893.93932195095,2,0,0,105341.02451672131,1
618,France,Female,60,9,117248.33482863539,2,1,1,88713.29420160981,0
719,Germany,Female,26,6,96855.2025334002,2,0,1,111824.88662137467,0
473,Germany,Female,24,8,182104.10565282442,1,0,0,65629.88416490053,1
455,France,Female,46,2,0.0,2,1,0,110994.34280511682,1
507,Germany,Female,61,7,0.0,2,1,0,140265.55478436843,1
496,France,Male,34,4,123446.72744010715,1,0,1,21875.622693524667,0
494,France,Male,26,6,0.0,1,1,0,193788.12097638313,0
469,Spain,Female,23,0,155412.7138306766,1,1,0,41407.683803690525,0
668,France,Female,61,0,187323.98689469168,2,0,0,78456.74601174504,1
624,Germany,Male,37,3,94185.51960345558,2,1,0,99419.19887732866,1
441,Germany,Male,27,4,0.0,1,1,0,17787.04370043838,1
407,Germany,Female,26,9,103246.49299202485,2,0,1,114188.74876068842,1
788,France,Female,29,2,181037.79136314645,1,0,1,175295.01572346681,0
695,France,Female,50,5,196196.65254893882,1,1,1,181193.45096001422,0
578,France,Male,49,2,194534.651256611,1,1,1,71976.40924196175,1
823,Germany,Female,51,4,53642.147432993326,1,0,0,116171.35564843893,1
466,Spain,Female,36,0,104410.1186967565,2,1,1,157591.51200584593,0
667,Germany,Female,50,2,59300.06491245217,3,0,1,58040.68525837428,1
628,France,Female,65,6,79916.72864973894,1,0,0,110409.7765406012,1
476,France,Female,33,2,16019.980052893949,2,1,0,79677.10393632112,1
742,France,Female,67,4,0.0,2,1,0,81853.24233938853,1
745,France,Female,67,6,85444.43139053516,1,1,1,27886.131209157098,1
478,France,Female,40,1,0.0,1,0,1,87309.03066967118,0
407,France,Male,43,2,62978.18471495424,2,1,0,40567.05879259124,0
471,France,Male,62,3,0.0,2,1,1,67241.31376699862,0
350,France,Male,61,4,152301.58574500412,1,1,1,72753.40955098963,1
588,France,Female,58,8,65964.44296416431,1,1,0,91813.9896429945,1
639,France,Male,54,8,144243.28997792123,2,1,0,184213.61040231268,1
445,France,Male,26,3,80038.77072551612,1,0,0,129889.44627371315,1
475,France,Male,47,8,162376.05542435596,2,0,0,195147.787312739,1
467,Germany,Male,30,3,0.0,1,0,0,122223.78808917248,1
397,France,Male,65,1,39944.73727021985,1,0,1,163043.10818908786,0
438,France,Female,59,9,139137.73073779081,1,1,1,168488.7785955354,1
837,France,Male,33,0,183833.8959436825,1,0,1,150410.72286642427,0
586,France,Female,63,6,37167.47391824555,1,1,1,137283.8447696233,0
722,France,Female,19,3,0.0,1,0,1,89403.84844892881,0
734,France,Male,48,7,187581.0692961465,2,0,0,117782.4675889538,1
621,Germany,Female,68,7,32292.119334505693,1,0,1,46806.16799025077,1
538,France,Male,60,7,0.0,2,0,1,127466.86281285387,0
836,France,Female,36,5,186603.89180981534,2,0,1,107716.33919868355,0
541,Spain,Female,28,8,162554.39966244213,2,0,0,162821.79857216156,0
796,France,Male,31,3,0.0,1,1,1,181483.2886459205,0
418,France,Female,64,4,191360.26673475275,2,0,1,35230.96484065385,0
627,Spain,Female,42,3,117929.21750776013,2,0,1,141272.48230692523,0
698,Spain,Female,24,4,23727.169899261717,1,1,1,190508.7985321367,0
596,France,Female,32,1,143582.70668088476,1,0,1,184397.35910925848,0
800,France,Female,47,4,112082.69798642736,1,1,1,168540.9875576924,0
425,France,Female,48,9,118791.72959863955,2,0,0,19184.790082379404,1
503,France,Female,41,7,198879.80642183835,2,1,0,57971.98216157575,0
493,Germany,Female,42,8,38977.71382691289,2,1,0,38174.808296915704,1
784,France,Male,25,6,0.0,2,1,1,186117.54755901248,0
834,France,Female,47,6,97160.80847364142,1,1,0,152289.06495368236,1
435,Spain,Male,53,5,61659.693728719176,3,0,0,111039.08090275197,1
534,Spain,Male,67,1,0.0,2,1,1,196086.0447299932,0
634,France,Female,31,9,136960.43337749998,1,1,0,46996.56541479708,1
811,Germany,Female,46,9,172734.07054347073,2,1,0,131898.6643817923,1
569,France,Male,44,8,176985.15468543576,1,1,1,125782.39537199117,0
418,Spain,Male,67,4,116745.69607935524,1,1,1,74686.3065347735,1
396,France,Male,53,5,71858.78755286631,2,1,0,102222.25549602989,1
846,France,Female,51,0,110620.28558324756,2,0,0,54723.37204539472,1
443,France,Female,38,4,0.0,1,0,1,138651.80359211616,0
587,France,Female,55,5,62697.655965626174,2,0,1,89465.73496465788,1
795,France,Male,28,9,114799.32177766167,1,1,0,14474.51842601977,1
849,Spain,Female,50,1,135007.4930909832,2,0,0,190649.1923840492,1
802,Germany,Female,32,6,122208.5445129749,1,1,1,105269.63988176377,0
553,France,Female,29,3,0.0,3,0,0,144070.43714324286,1
749,France,Female,41,4,0.0,2,0,1,47416.69813382607,0
567,France,Male,67,2,80744.92016038808,1,0,0,34173.646404046856,1
823,Spain,Female,54,4,136852.1364124752,2,0,1,181460.16663284722,0
781,Spain,Female,28,3,124068.13922568531,2,0,1,122277.17943059014,0
690,Spain,Male,36,9,10354.043214099069,1,0,1,103736.66565776955,0
388,Spain,Female,18,5,0.0,2,0,0,109018.50677428096,0
449,France,Male,34,1,0.0,3,0,0,54878.49346896625,0
638,France,Male,57,2,0.0,1,0,0,183410.4100174178,1
603,Germany,Female,33,9,174587.25886813653,1,1,1,50705.63507470576,1
571,Spain,Male,43,0,0.0,1,0,0,40021.19278845968,1
706,France,Female,60,6,29393.519189231913,1,1,1,186708.71869255273,0
372,France,Male,68,8,48988.369941152894,1,1,0,58939.03269758314,1
599,Spain,Male,60,1,43547.9957946212,1,0,0,173872.09658905613,1
359,France,Female,32,6,55112.71826416703,3,1,0,156777.43342428497,0
595,France,Male,25,2,54582.53143650891,2,0,0,82569.28733610835,0
674,Germany,Female,47,4,101169.34329118494,2,1,1,58260.381194928785,1
449,France,Female,31,5,70731.86234013726,3,0,1,154207.82916564564,0
639,France,Female,50,7,116366.13266253434,1,0,1,123543.75128051025,0
529,Spain,Female,59,3,75385.57862475989,2,0,0,58267.666456874416,1
572,Germany,Male,24,1,164788.6166934014,1,0,1,179267.09855655476,1
743,Spain,Female,35,2,190650.57077891016,2,0,0,146986.65937306674,1
599,France,Male,29,7,86744.50613745471,1,0,0,182762.84483104254,1
496,France,Female,19,6,19399.02160944543,1,1,1,93119.37352322324,0
791,Germany,Male,67,5,55519.866999889484,1,1,1,34357.90770042085,1
445,Germany,Male,46,4,29353.051198577927,2,1,1,185574.31870210345,1
606,France,Male,38,4,75505.14286445227,2,1,1,124270.94580711375,0
674,Spain,Male,24,0,132571.7044942322,1,1,0,125151.30508944625,1
842,France,Female,69,5,108592.50269945702,2,0,1,121010.43384504598,0
353,France,Female,44,8,56146.378825251304,2,1,0,99754.67428064464,0
365,France,Male,29,7,0.0,1,0,0,58458.18516396186,0
629,France,Male,37,9,0.0,2,1,0,126474.15682397486,0
685,France,Female,31,0,53357.235273693215,1,0,0,146534.52141828832,0
596,Germany,Male,27,5,0.0,1,1,0,184143.20515439668,1
607,Germany,Male,58,2,47474.5334708847,1,1,1,23708.064532321296,1
846,Spain,Female,40,5,0.0,2,0,0,58394.811184973114,1
825,France,Male,47,8,0.0,1,1,1,157570.299483545,1
733,France,Male,64,5,167957.12456726911,1,1,1,157278.63176194724,0
509,France,Female,48,7,40402.00266895553,2,0,0,50286.556163893096,1
824,France,Male,69,5,108894.70008561817,1,0,1,45096.35898651497,1
689,Germany,Female,27,5,0.0,1,0,1,79756.63975929556,1
501,Germany,Female,36,6,198417.18851434544,3,1,0,21953.91936611643,1
745,Spain,Female,36,9,0.0,2,0,1,148768.54925191484,0
527,France,Female,61,3,0.0,1,1,0,137263.6577699284,1
512,France,Male,40,7,0.0,1,1,1,173157.843923308,0
729,France,Female,61,3,46749.48422730716,2,0,1,91709.3379500634,0
382,France,Female,58,6,70695.78532542236,2,0,1,130979.84171754905,1
766,Germany,Male,49,0,77147.51614887925,2,1,1,191250.40286801875,1
794,Spain,Female,37,8,64496.188573146086,2,0,0,192172.43977881485,0
528,France,Male,21,9,172116.32070171658,2,1,1,23504.746689213327,0
776,Spain,Female,50,8,72687.15711651124,1,1,1,10358.025540657807,0
450,Germany,Female,65,6,0.0,1,1,0,192397.03505570334,1
617,France,Female,18,7,198931.59513594187,2,1,0,111710.15436988909,1
672,Germany,Female,30,1,0.0,1,0,1,143076.10277643587,1
414,France,Male,20,9,75767.15602251553,2,0,1,183393.4600273437,0
766,France,Male,29,9,145137.95474844385,2,0,0,92299.37382964151,0
517,Germany,Male,46,6,111445.45492830392,1,1,0,93724.12357014022,1
679,Spain,Female,48,0,159438.37893784762,2,1,0,41726.4984752819,1
392,France,Female,58,2,39088.50498278593,2,1,0,182107.373311172,1
393,France,Female,53,5,131245.57260272175,2,1,1,133057.92814607255,1
634,Spain,Male,19,4,156996.68693492957,2,0,0,44251.15698539469,0
746,Spain,Female,39,4,0.0,2,1,0,116360.4827678983,0
361,Germany,Male,39,8,193082.6710647185,2,0,1,72351.14829399574,0
444,France,Male,58,5,21098.162349020815,2,1,0,37964.57426323998,1
651,Spain,Male,48,2,0.0,1,0,0,44555.195005011774,1
